X,Y,ObjectId,AQSID,CountryCode,DataSource,EPARegion,Elevation,GMTOffset,Latitude,LocalTimeString,Longitude,OZONE,OZONEPM_AQI,OZONEPM_AQI_LABEL,OZONEPM_AQI_SORT,OZONE_AQI,OZONE_AQI_LABEL,OZONE_AQI_SORT,OZONE_Measured,OZONE_Unit,PM10,PM10_AQI,PM10_AQI_LABEL,PM10_AQI_SORT,PM10_Measured,PM10_Unit,PM25,PM25_AQI,PM25_AQI_LABEL,PM25_AQI_SORT,PM25_Measured,PM25_Unit,PM_AQI,PM_AQI_LABEL,PM_AQI_SORT,ReportingArea_PipeDelimited,SiteName,StateName,Status
-13551074.0106,5189527.6225,10320574,410350004,US,Oregon Dept. of Environmental Quality,R10,1244.4,-8,42.190296,Tue 11/10/2020 03:00 PM PST,-121.731369,,10,10,10,,ND,-999,0,,,,ND,-999,0,,2.1,10,10,10,1,UG/M3,10,10,10,Klamath Falls,Klamath Falls - Peterson School,OR,Active
11019367.8934,2130355.7554,10320575,TPCD0036T,,Thailand Pollution Control Department,,0,7,18.791092,Wed 11/11/2020 06:00 AM +07,98.988666,,,ND,-999,,ND,-999,0,,,,ND,-999,1,,,,ND,-999,1,,,ND,-999,,Yupparaj Wittayalai School,,Active
15213956.7718,4171760.7408,10320576,024205510,,Japan Ministry of Environment,,0,9,35.057962,Wed 11/11/2020 08:00 AM JST,136.669299,,,ND,-999,,ND,-999,0,,,,ND,-999,0,,,,ND,-999,0,,,ND,-999,,JPN Site 024205510,,Active
15270045.4311,4153834.8123,10320577,023202020,,Japan Ministry of Environment,,0,9,34.92604,Wed 11/11/2020 08:00 AM JST,137.173152,,,ND,-999,,ND,-999,0,,,,ND,-999,0,,,,ND,-999,0,,,ND,-999,,JPN Site 023202020,,Active
-13649359.2136,6193903.6109,10320578,530570011,US,Washington Department of Ecology,R10,6.7,-8,48.52059,Tue 11/10/2020 03:00 PM PST,-122.61428,,,ND,-999,,ND,-999,1,,,,ND,-999,0,,,,ND,-999,1,,,ND,-999,Anacortes,Anacortes-202 Ave (SO-AQS),WA,Active
15339265.115,4397338.0342,10320579,020485950,,Japan Ministry of Environment,,0,9,36.69975,Wed 11/11/2020 08:00 AM JST,137.794963,,,ND,-999,,ND,-999,0,,,,ND,-999,0,,,,ND,-999,0,,,ND,-999,,JPN Site 020485950,,Active
-9781710.4477,3566549.4564,10320580,010030010,US,Alabama Department of Environmental Management,R4,0,-6,30.4889,Tue 11/10/2020 05:00 PM CST,-87.8706,,,ND,-999,,ND,-999,0,,,,ND,-999,0,,,,ND,-999,1,,,ND,-999,Mobile,FAIRHOPE,AL,Active
-13618559.4482,6175370.5064,10320581,530570015,US,Washington Department of Ecology,R10,6.7,-8,48.410198,Tue 11/10/2020 03:00 PM PST,-122.337601,,12,12,12,,ND,-999,1,,,,ND,-999,0,,2.8,12,12,12,1,UG/M3,12,12,12,Mount Vernon|Bellingham,Mt Vernon-S 2nd St,WA,Active
15256439.5177,4188166.6151,10320582,023304010,,Japan Ministry of Environment,,0,9,35.178511,Wed 11/11/2020 08:00 AM JST,137.050928,,,ND,-999,,ND,-999,0,,,,ND,-999,0,,,,ND,-999,0,,,ND,-999,,JPN Site 023304010,,Active
-8829862.0097,5236052.9949,10320583,360130006,US,New York Dept. of Environmental Conservation,R2,0,-5,42.4992,Tue 11/10/2020 06:00 PM EST,-79.32,,31,31,31,31,31,31,1,,,,ND,-999,0,,,,ND,-999,0,,,ND,-999,Western New York Region,Dunkirk,NY,Active
-11756853.286,5060111.8393,10320584,840560019998,US,Wyoming Department of Environmental Quality,R8,2196,-7,41.32307,Tue 11/10/2020 04:00 PM MST,-105.61361,,,ND,-999,,ND,-999,0,,,,ND,-999,1,,,,ND,-999,1,,,ND,-999,,Laramie Mobile BAM,WY,Active
-11757564.6176,5059656.788,10320585,840560019999,US,Wyoming Department of Environmental Quality,R8,2185.3,-7,41.32,Tue 11/10/2020 04:00 PM MST,-105.62,,,ND,-999,,ND,-999,0,,,,ND,-999,0,,,,ND,-999,1,,,ND,-999,Laramie,Laramie Temporary PM2.5,WY,Inactive
14934913.2061,4037641.053,10320586,036461010,,Japan Ministry of Environment,,0,9,34.065802,Wed 11/11/2020 08:00 AM JST,134.162608,,,ND,-999,,ND,-999,0,,,,ND,-999,0,,,,ND,-999,0,,,ND,-999,,JPN Site 036461010,,Active
-8861309.7659,5204639.9001,10320587,360130011,US,New York Dept. of Environmental Conservation,R2,0,-5,42.2908,Tue 11/10/2020 06:00 PM EST,-79.6025,,,ND,-999,,ND,-999,1,,,,ND,-999,0,,,,ND,-999,0,,,ND,-999,Dunkirk|Westfield,Westfield,NY,Inactive
-12167743.5453,4929679.8801,10320588,490471002,US,National Park Service,USEPA,0,-7,40.4372,Tue 11/10/2020 04:00 PM MST,-109.3047,40,35,35,35,35,35,35,1,PPB,,,ND,-999,0,,,,ND,-999,0,,,ND,-999,,Dinosaur National Monument,UT,Active
-9086821.2356,4628391.3049,10320589,540390010,US,West Virginia Division of Air Quality - Wheeling,R3,0,-5,38.345798,Tue 11/10/2020 06:00 PM EST,-81.628304,,,ND,-999,,ND,-999,1,,,,ND,-999,0,,,,ND,-999,0,,,ND,-999,Charleston,CHARLESTON,WV,Inactive
15081963.8044,4106153.1506,10320590,027201510,,Japan Ministry of Environment,,0,9,34.574104,Wed 11/11/2020 08:00 AM JST,135.483586,,,ND,-999,,ND,-999,0,,,,ND,-999,0,,,,ND,-999,0,,,ND,-999,,JPN Site 027201510,,Active
-13253141.9764,4305011.6511,10320591,061072010,US,San Joaquin Valley Unified APCD,R9,0,-8,36.0319,Tue 11/10/2020 03:00 PM PST,-119.055,,52,52,52,30,30,30,1,,,,ND,-999,0,,,52,52,52,1,,52,52,52,,Porterville-NFS,CA,Active
15546617.1476,4241182.8467,10320592,014133520,,Japan Ministry of Environment,,0,9,35.566848,Wed 11/11/2020 08:00 AM JST,139.657638,,,ND,-999,,ND,-999,0,,,,ND,-999,0,,,,ND,-999,0,,,ND,-999,,JPN Site 014133520,,Active
-17263493.09,2222136.7462,10320593,150012017,US,Hawaii State Dept. of Health,R9,0,-10,19.569799,Tue 11/10/2020 01:00 PM HST,-155.080597,,,ND,-999,,ND,-999,0,,,,ND,-999,0,,,,ND,-999,1,,,ND,-999,Mountain View,Mountain View,HI,Inactive
-17306718.7822,2179263.0946,10320594,150012016,US,Hawaii State Dept. of Health,R9,0,-10,19.2065,Tue 11/10/2020 01:00 PM HST,-155.4689,,0,0,0,,ND,-999,0,,,,ND,-999,0,,0,0,0,0,1,UG/M3,0,0,0,Pahala,Pahala,HI,Active
-13374903.2354,4745477.6187,10320595,060611004,US,Placer County APCD,R9,1917.2,-8,39.166,Tue 11/10/2020 03:00 PM PST,-120.1488,,,ND,-999,,ND,-999,0,,,,ND,-999,0,,,,ND,-999,1,,,ND,-999,South Lake Tahoe|Tahoe City area,Tahoe City,CA,Active
15590750.6502,4776658.8508,10320596,005205010,,Japan Ministry of Environment,,0,9,39.382836,Wed 11/11/2020 08:00 AM JST,140.054096,,,ND,-999,,ND,-999,0,,,,ND,-999,0,,,,ND,-999,0,,,ND,-999,,JPN Site 005205010,,Active
-8141810.7087,5006593.0847,10320597,840361030044,US,New York Dept. of Environmental Conservation,R2,0,-5,40.961015,Tue 11/10/2020 06:00 PM EST,-73.13913,,,ND,-999,,ND,-999,1,,,,ND,-999,0,,,,ND,-999,0,,,ND,-999,,Flax Pond,NY,Active
-10960828.7581,3472839.8206,10320598,480910503,US,Texas Commission on Environmental Quality,R6,390.4,-6,29.7608,Tue 11/10/2020 05:00 PM CST,-98.4628,,,ND,-999,,ND,-999,1,,,,ND,-999,0,,,,ND,-999,0,,,ND,-999,,Bulverde Elementary C503,TX,Inactive
-10942550.0977,3457256.1651,10320599,480910505,US,Texas Commission on Environmental Quality,R6,390.4,-6,29.6392,Tue 11/10/2020 05:00 PM CST,-98.2986,,,ND,-999,,ND,-999,1,,,,ND,-999,0,,,,ND,-999,0,,,ND,-999,,Garden Ridge C505,TX,Inactive
-9118335.3382,5026984.8183,10320600,391030003,US,Ohio EPA-DAPC,R5,0,-5,41.099201,Tue 11/10/2020 06:00 PM EST,-81.9114,,,ND,-999,,ND,-999,1,,,,ND,-999,0,,,,ND,-999,0,,,ND,-999,Cleveland-Akron-Lorain,MEDINA,OH,Inactive
-9119726.8318,5021254.7362,10320601,391030004,US,Ohio EPA-DAPC,R5,0,-5,41.0604,Tue 11/10/2020 06:00 PM EST,-81.9239,,10,10,10,,ND,-999,0,,,,ND,-999,0,,1.7,10,10,10,1,UG/M3,10,10,10,,Chippewa Lake,OH,Active
14439308.0351,3940738.5879,10320602,042208040,,Japan Ministry of Environment,,0,9,33.341635,Wed 11/11/2020 08:00 AM JST,129.710511,,,ND,-999,,ND,-999,0,,,,ND,-999,0,,,,ND,-999,0,,,ND,-999,,JPN Site 042208040,,Active
-9358228.8408,4023915.4421,10320603,131350002,US,Georgia Department of Natural Resources,R4,0,-5,33.9636,Tue 11/10/2020 06:00 PM EST,-84.0664,,25,25,25,,ND,-999,1,,11.7,11.0,11,11,1,UG/M3,6.3,25,25,25,1,UG/M3,25,25,25,Atlanta,Gwinnett Tech,GA,Active
15695300.6915,4469315.6103,10320604,007541010,,Japan Ministry of Environment,,0,9,37.216417,Wed 11/11/2020 08:00 AM JST,140.993285,,,ND,-999,,ND,-999,0,,,,ND,-999,0,,,,ND,-999,0,,,ND,-999,,JPN Site 007541010,,Active
15671710.7555,4424373.493,10320605,007204020,,Japan Ministry of Environment,,0,9,36.894226,Wed 11/11/2020 08:00 AM JST,140.781373,,,ND,-999,,ND,-999,0,,,,ND,-999,0,,,,ND,-999,0,,,ND,-999,,JPN Site 007204020,,Active
-12190563.707,4931888.77,10320606,490471003,US,Utah Department of Environmental Quality,R8,0,-7,40.452301,Tue 11/10/2020 04:00 PM MST,-109.509697,,,ND,-999,,ND,-999,1,,,,ND,-999,0,,,,ND,-999,1,,,ND,-999,Vernal,VERNAL,UT,Inactive
-12196255.8065,4933706.0166,10320607,490471004,US,Utah Department of Environmental Quality,R8,0,-7,40.464722,Tue 11/10/2020 04:00 PM MST,-109.56083,35,32,32,32,32,32,32,1,PPB,,,ND,-999,0,,2.8,10,10,10,1,UG/M3,10,10,10,Vernal,Vernal #4,UT,Active
-17241530.0884,2208968.3331,10320608,150012010,US,Hawaii State Dept. of Health,R9,0,-10,19.4583,Tue 11/10/2020 01:00 PM HST,-154.8833,,,ND,-999,,ND,-999,0,,,,ND,-999,0,,,,ND,-999,0,,,ND,-999,,Puna E Station,HI,Inactive
-8267485.0704,4940151.9709,10320609,340232003,US,New Jersey Dept. of Environmental Protection,R2,13.7,-5,40.508762,Tue 11/10/2020 06:00 PM EST,-74.268082,,,ND,-999,,ND,-999,0,,,,ND,-999,0,,,,ND,-999,0,,,ND,-999,,Perth Amboy,NJ,Inactive
14437360.5006,3930232.3212,10320610,042392020,,Japan Ministry of Environment,,0,9,33.262754,Wed 11/11/2020 08:00 AM JST,129.693016,,,ND,-999,,ND,-999,0,,,,ND,-999,0,,,,ND,-999,0,,,ND,-999,,JPN Site 042392020,,Active
-11731849.8152,5376950.9219,10320611,560090009,US,Wyoming Department of Environmental Quality,R8,1489.9,-7,43.42542,Tue 11/10/2020 04:00 PM MST,-105.389,,,ND,-999,,ND,-999,0,,,,ND,-999,0,,,,ND,-999,1,,,ND,-999,,PRB-Antelope,WY,Inactive
-13559548.3182,4388595.0641,10320612,060539981,US,Monterey Bay Unified APCD,R9,0,-8,36.636753,Tue 11/10/2020 03:00 PM PST,-121.807495,,,ND,-999,,ND,-999,0,,,,ND,-999,0,,,,ND,-999,1,,,ND,-999,,Marshall Park Elementary,CA,Inactive
-12916122.218,5813969.4513,10320613,840TT1820003,US,Nez Perce Tribe,R10,0,-8,46.2094,Tue 11/10/2020 03:00 PM PST,-116.0275,,18,18,18,,ND,-999,0,,,,ND,-999,0,,5,18,18,18,1,UG/M3,18,18,18,Nez Perce Reservation|Kamiah - Nez Perce Reservation,Kamiah,,Active
-10978951.5712,3468890.8598,10320614,480290502,US,Texas Commission on Environmental Quality,R6,189.1,-6,29.73,Tue 11/10/2020 05:00 PM CST,-98.6256,,,ND,-999,,ND,-999,1,,,,ND,-999,0,,,,ND,-999,0,,,ND,-999,,Fair Oaks Ranch C502,TX,Inactive
-8994648.2519,3308259.0024,10320615,120090011,US,Florida Dept. of Environmental Protection,R4,6.7,-5,28.4692,Tue 11/10/2020 06:00 PM EST,-80.8003,,,ND,-999,,ND,-999,0,,,,ND,-999,0,,,,ND,-999,1,,,ND,-999,Melbourne,Fay Park,FL,Inactive
15100112.1096,4146065.4441,10320616,027207040,,Japan Ministry of Environment,,0,9,34.868797,Wed 11/11/2020 08:00 AM JST,135.646615,,,ND,-999,,ND,-999,0,,,,ND,-999,0,,,,ND,-999,0,,,ND,-999,,JPN Site 027207040,,Active
-10989949.9369,3410911.1043,10320617,480290501,US,Texas Commission on Environmental Quality,R6,189.1,-6,29.2767,Tue 11/10/2020 05:00 PM CST,-98.7244,,,ND,-999,,ND,-999,0,,,,ND,-999,0,,,,ND,-999,0,,,ND,-999,,Elm Creek Elementary C501,TX,Active
-13569721.1386,4384456.1089,10320618,060539983,US,Monterey Bay Unified APCD,R9,0,-8,36.606912,Tue 11/10/2020 03:00 PM PST,-121.898879,,,ND,-999,,ND,-999,0,,,,ND,-999,0,,,,ND,-999,1,,,ND,-999,,Presidio of Monterey,CA,Inactive
-13494237.7296,4551591.311,10320619,060772010,US,San Joaquin Valley Unified APCD,R9,0,-8,37.8027,Tue 11/10/2020 03:00 PM PST,-121.2208,,25,25,25,,ND,-999,0,,,25.0,25,25,1,,,,ND,-999,1,,25,25,25,,Manteca,CA,Active
-10584045.6776,3473301.4666,10320620,482011015,US,Texas Commission on Environmental Quality,R6,390.4,-6,29.7644,Tue 11/10/2020 05:00 PM CST,-95.0781,24,20,20,20,20,20,20,1,PPB,,,ND,-999,0,,,,ND,-999,0,,,ND,-999,Houston-Galveston-Brazoria,Lynchburg Ferry C1015,TX,Active
-7768898.2069,5500591.8168,10320621,230112001,US,Maine Dept. of Environmental Protection,R1,0,-5,44.2267,Tue 11/10/2020 06:00 PM EST,-69.7892,,,ND,-999,,ND,-999,1,,,,ND,-999,0,,,,ND,-999,0,,,ND,-999,Gardiner,Gardiner High School,ME,Inactive
15541856.3469,4219121.153,10320622,014107010,,Japan Ministry of Environment,,0,9,35.405476,Wed 11/11/2020 08:00 AM JST,139.614871,,,ND,-999,,ND,-999,0,,,,ND,-999,0,,,,ND,-999,0,,,ND,-999,,JPN Site 014107010,,Active
-10573546.6911,3480859.305,10320623,482011017,US,Texas Commission on Environmental Quality,R6,12.2,-6,29.823319,Tue 11/10/2020 05:00 PM CST,-94.983786,41,33,33,33,33,33,33,1,PPB,,,ND,-999,0,,,,ND,-999,0,,,ND,-999,Houston-Galveston-Brazoria,Baytown Garth C1017,TX,Active
15704168.5134,4634693.0271,10320624,004401010,,Japan Ministry of Environment,,0,9,38.390182,Wed 11/11/2020 08:00 AM JST,141.072946,,,ND,-999,,ND,-999,0,,,,ND,-999,0,,,,ND,-999,0,,,ND,-999,,JPN Site 004401010,,Active
-11658059.4644,4892368.5525,10320625,840081230013,US,Colorado Department of Public Health and Environment,R8,1522,-7,40.18161,Tue 11/10/2020 04:00 PM MST,-104.72613,32,26,26,26,26,26,26,1,PPB,,,ND,-999,0,,,,ND,-999,0,,,ND,-999,,Platteville Atmospheric Observatory (PAO),CO,Active
-13512081.1307,4680514.4429,10320626,060670002,US,Sacramento Metro. AQMD,R9,27.5,-8,38.71209,Tue 11/10/2020 03:00 PM PST,-121.38109,35,28,28,28,28,28,28,1,PPB,,,ND,-999,0,,,,ND,-999,0,,,ND,-999,North Highlands,Antelope - North Highlands,CA,Active
-8783029.8999,5311682.652,10320627,360291014,US,New York Dept. of Environmental Conservation,R2,182.1,-5,42.9981,Tue 11/10/2020 06:00 PM EST,-78.8993,,29,29,29,,ND,-999,0,,,,ND,-999,0,,,29,29,29,1,,29,29,29,Western New York Region,Tonawanda II,NY,Active
-13512131.3358,4666005.2642,10320628,060670007,US,Sacramento Metro. AQMD,R9,18.3,-8,38.610315,Tue 11/10/2020 03:00 PM PST,-121.381541,,,ND,-999,,ND,-999,0,,,,ND,-999,0,,,,ND,-999,0,,,ND,-999,,El Camino/Watt,CA,Inactive
-11586722.5951,3589681.3844,10320629,482430004,US,Texas Commission on Environmental Quality,R6,1830,-6,30.6678,Tue 11/10/2020 05:00 PM CST,-104.0853,,,ND,-999,,ND,-999,0,,,,ND,-999,0,,,,ND,-999,1,,,ND,-999,,McDonald Observatory C317,TX,Inactive
15708059.7975,4763269.6536,10320630,003206010,,Japan Ministry of Environment,,0,9,39.289809,Wed 11/11/2020 08:00 AM JST,141.107902,,,ND,-999,,ND,-999,0,,,,ND,-999,0,,,,ND,-999,0,,,ND,-999,,JPN Site 003206010,,Active
14922387.8709,4115466.0708,10320631,033201220,,Japan Ministry of Environment,,0,9,34.64296,Wed 11/11/2020 08:00 AM JST,134.050091,,,ND,-999,,ND,-999,0,,,,ND,-999,0,,,,ND,-999,0,,,ND,-999,,JPN Site 033201220,,Active
-12135687.2055,5547224.7571,10320632,840560290003,US,Wyoming Department of Environmental Quality,R8,1539,-7,44.52612,Tue 11/10/2020 04:00 PM MST,-109.016733,,,ND,-999,,ND,-999,1,,,,ND,-999,1,,,,ND,-999,1,,,ND,-999,Cody,Cody Mobile,WY,Inactive
-13510624.7378,4666502.3196,10320633,060670006,US,Sacramento Metro. AQMD,R9,25.3,-8,38.613804,Tue 11/10/2020 03:00 PM PST,-121.368007,33,25,25,25,25,25,25,1,PPB,,,ND,-999,1,,3,20,20,20,1,UG/M3,20,20,20,Arden Arcade-Del Paso Manor,Arden Arcade - Del Paso Manor,CA,Active
9836528.6177,2579211.1308,10320634,DS1010003,IN,U.S. Department of State India - Kolkata,DSIN,0,5.5,22.56263,Wed 11/11/2020 04:30 AM IST,88.36304,,,ND,-999,,ND,-999,0,,,,ND,-999,0,,,,ND,-999,1,,,ND,-999,Kolkata,Kolkata,DS,Active
8113255.0329,2163512.3468,10320635,DS1010004,IN,U.S. Department of State India - Mumbai,DSIN,0,5.5,19.07283,Wed 11/11/2020 04:30 AM IST,72.88261,,168,168,168,,ND,-999,0,,,,ND,-999,0,,,168,168,168,1,,168,168,168,Mumbai,Mumbai,DS,Active
8596586.4508,3329367.6243,10320636,DS1010001,IN,U.S. Department of State India - New Delhi,DSIN,0,5.5,28.63576,Wed 11/11/2020 04:30 AM IST,77.22445,,206,206,206,,ND,-999,0,,,,ND,-999,0,,,206,206,206,1,,206,206,206,New Delhi,New Delhi,DS,Active
8936558.9587,1469769.5659,10320637,DS1010002,IN,U.S. Department of State India - Chennai,DSIN,0,5.5,13.08784,Wed 11/11/2020 04:30 AM IST,80.278475,,154,154,154,,ND,-999,0,,,,ND,-999,0,,,154,154,154,1,,154,154,154,Chennai,Chennai,DS,Active
-10063107.864,4642990.5206,10320638,290990019,US,Missouri Department of Natural Resources,R7,194,-6,38.448581,Tue 11/10/2020 05:00 PM CST,-90.398436,,27,27,27,,ND,-999,1,,14.0,15.0,15,15,1,UG/M3,6.9,27,27,27,1,UG/M3,27,27,27,Saint Louis,ARNOLD WEST,MO,Active
8733722.0447,1965576.9221,10320639,DS1010005,IN,U.S. Department of State India - Hyderabad,DSIN,0,5.5,17.38405,Wed 11/11/2020 04:30 AM IST,78.45636,,167,167,167,,ND,-999,0,,,,ND,-999,0,,,167,167,167,1,,167,167,167,Hyderabad,Hyderabad,DS,Active
-10099739.1009,3996032.0979,10320640,280110001,US,Mississippi DEQ,R4,0,-6,33.7556,Tue 11/10/2020 05:00 PM CST,-90.7275,,,ND,-999,,ND,-999,1,,,,ND,-999,0,,,,ND,-999,0,,,ND,-999,,CLEVELAND,MS,Inactive
-10384438.6987,3537336.594,10320641,220190008,US,Louisiana Department of Environmental Quality,R6,0,-6,30.2625,Tue 11/10/2020 05:00 PM CST,-93.285,,,ND,-999,,ND,-999,0,,,,ND,-999,0,,,,ND,-999,1,,,ND,-999,Lake Charles,Westlake,LA,Active
15637773.005,4954813.2439,10320642,002202060,,Japan Ministry of Environment,,0,9,40.608823,Wed 11/11/2020 08:00 AM JST,140.476505,,,ND,-999,,ND,-999,0,,,,ND,-999,0,,,,ND,-999,0,,,ND,-999,,JPN Site 002202060,,Active
-10417244.5526,3532865.1458,10320643,220190009,US,Louisiana Department of Environmental Quality,R6,0,-6,30.2278,Tue 11/10/2020 05:00 PM CST,-93.5797,35,32,32,32,32,32,32,1,PPB,,,ND,-999,0,,,,ND,-999,0,,,ND,-999,Lake Charles,Vinton,LA,Active
-13685741.6514,4973291.6113,10320644,061050002,US,North Coast Unified Air Quality Management District,R9,600.2,-8,40.734722,Tue 11/10/2020 03:00 PM PST,-122.941109,,0,0,0,,ND,-999,0,,,,ND,-999,0,,-4,0,0,0,1,UG/M3,0,0,0,,Weaverville,CA,Active
-10100481.268,3995393.8545,10320645,280110002,US,Mississippi DEQ,R4,0,-6,33.750833,Tue 11/10/2020 05:00 PM CST,-90.734167,,54,54,54,,ND,-999,1,,,,ND,-999,0,,18.7,54,54,54,1,UG/M3,54,54,54,Cleveland,CLEVELAND,MS,Active
-12807634.9177,4307325.1761,10320646,320030298,US,Clark County Department of Environment and Sustainability ,R9,562.4,-8,36.048705,Tue 11/10/2020 03:00 PM PST,-115.052942,38,34,34,34,34,34,34,1,PPB,15.4,14.0,14,14,1,UG/M3,5.9,23,23,23,1,UG/M3,23,23,23,Las Vegas,GreenValley,NV,Active
-17286592.2183,2204482.4742,10320647,150010007,US,National Park Service,USEPA,1123.6,-10,19.4203,Tue 11/10/2020 01:00 PM HST,-155.2881,,,ND,-999,,ND,-999,0,,,,ND,-999,0,,,,ND,-999,0,,,ND,-999,,Hawaii Volcanoes NP - Observatory,HI,Active
15086910.9539,4104501.1759,10320648,027143510,,Japan Ministry of Environment,,0,9,34.561884,Wed 11/11/2020 08:00 AM JST,135.528027,,,ND,-999,,ND,-999,0,,,,ND,-999,0,,,,ND,-999,0,,,ND,-999,,JPN Site 027143510,,Active
-9331912.9132,4365486.8631,10320649,470259991,US,EPA Office of Atmospheric Programs,R3,361.1,-5,36.47,Tue 11/10/2020 06:00 PM EST,-83.83,,31,31,31,31,31,31,1,,,,ND,-999,0,,,,ND,-999,0,,,ND,-999,,Speedwell,TN,Active
-13524026.6027,5738132.4911,10320650,840530390006,US,Washington Department of Ecology,R10,0,-8,45.735931,Tue 11/10/2020 03:00 PM PST,-121.488398,,,ND,-999,,ND,-999,0,,,,ND,-999,0,,,,ND,-999,1,,,ND,-999,,Mobile-White Salmon,WA,Inactive
-13310026.4588,4314695.6798,10320651,060310004,US,San Joaquin Valley Unified APCD,R9,0,-8,36.102219,Tue 11/10/2020 03:00 PM PST,-119.566002,,,ND,-999,,ND,-999,0,,,,ND,-999,1,,,,ND,-999,0,,,ND,-999,Hanford,Corcoran,CA,Active
-13936576.8582,6446223.8865,10320652,000104501,CA,British Columbia Ministry of Environment,CA,0,-8,49.9997,Tue 11/10/2020 03:00 PM PST,-125.1944,,,ND,-999,,ND,-999,0,,,,ND,-999,1,,,,ND,-999,0,,,ND,-999,,Quadar Island Lighthouse,CC,Inactive
15365951.7366,4312757.8782,10320653,020204510,,Japan Ministry of Environment,,0,9,36.088153,Wed 11/11/2020 08:00 AM JST,138.034693,,,ND,-999,,ND,-999,0,,,,ND,-999,0,,,,ND,-999,0,,,ND,-999,,JPN Site 020204510,AK,Active
-17283219.2377,2205721.8829,10320654,150010005,US,National Park Service,USEPA,1215.7,-10,19.4308,Tue 11/10/2020 01:00 PM HST,-155.2578,,,ND,-999,,ND,-999,0,,,,ND,-999,0,,,,ND,-999,0,,,ND,-999,Honolulu,Hawaii Volcanoes NP - Visitor's Center,HI,Active
-11182171.4242,3338102.5788,10320655,483230004,US,Texas Commission on Environmental Quality,R6,253.2,-6,28.704607,Tue 11/10/2020 05:00 PM CST,-100.451155,,27,27,27,,ND,-999,0,,,,ND,-999,0,,,27,27,27,1,,27,27,27,Laredo,Eagle Pass C319,TX,Active
-12184509.9304,5950000.1479,10320656,300270006,US,Montana DEQ,R8,0,-7,47.048537,Tue 11/10/2020 04:00 PM MST,-109.455315,43,38,38,38,38,38,38,1,PPB,,1.0,1,1,1,,-0.7,5,5,5,1,UG/M3,5,5,5,Lewistown,Lewistown,MT,Active
15551906.1592,4194946.1025,10320657,014201050,,Japan Ministry of Environment,,0,9,35.228274,Wed 11/11/2020 08:00 AM JST,139.70515,,,ND,-999,,ND,-999,0,,,,ND,-999,0,,,,ND,-999,0,,,ND,-999,,JPN Site 014201050,,Active
-13332335.664,4742434.7792,10320658,325100020,US,Nevada Division of Environmental Protection,R9,1428.9,-8,39.144804,Tue 11/10/2020 03:00 PM PST,-119.766409,39,35,35,35,35,35,35,1,PPB,,,ND,-999,0,,-1,1,1,1,1,UG/M3,1,1,1,Carson City,CC_Armory,NV,Active
14551023.044,3869308.0396,10320659,043201510,,Japan Ministry of Environment,,0,9,32.803932,Wed 11/11/2020 08:00 AM JST,130.714064,,,ND,-999,,ND,-999,0,,,,ND,-999,0,,,,ND,-999,0,,,ND,-999,,JPN Site 043201510,,Active
15626142.2333,4239550.3393,10320660,012213010,,Japan Ministry of Environment,,0,9,35.554918,Wed 11/11/2020 08:00 AM JST,140.372024,,,ND,-999,,ND,-999,0,,,,ND,-999,0,,,,ND,-999,0,,,ND,-999,,JPN Site 012213010,,Active
15559943.0925,4250347.4639,10320661,013108020,,Japan Ministry of Environment,,0,9,35.633788,Wed 11/11/2020 08:00 AM JST,139.777347,,,ND,-999,,ND,-999,0,,,,ND,-999,0,,,,ND,-999,0,,,ND,-999,,JPN Site 013108020,,Active
-9947198.0027,5327327.2419,10320662,550250041,US,Wisconsin Dept. of Natural Resources,R5,0,-6,43.1008,Tue 11/10/2020 05:00 PM CST,-89.3572,,16,16,16,,ND,-999,1,,,,ND,-999,0,,4,16,16,16,1,UG/M3,16,16,16,Dane/Columbia/Sauk Counties,MADISON EAST,WI,Active
14582784.7211,3679870.6757,10320663,046482010,,Japan Ministry of Environment,,0,9,31.362147,Wed 11/11/2020 08:00 AM JST,130.999384,,,ND,-999,,ND,-999,0,,,,ND,-999,0,,,,ND,-999,0,,,ND,-999,,JPN Site 046482010,,Active
15714829.8037,4801975.004,10320664,003321010,,Japan Ministry of Environment,,0,9,39.558392,Wed 11/11/2020 08:00 AM JST,141.168718,,,ND,-999,,ND,-999,0,,,,ND,-999,0,,,,ND,-999,0,,,ND,-999,,JPN Site 003321010,,Active
-13701427.4582,6276536.1228,10320665,000100140,CA,Metro Vancouver,CA,52.2,-8,49.009869,Tue 11/10/2020 03:00 PM PST,-123.082017,19,19,19,19,19,19,19,1,PPB,,,ND,-999,0,,3,10,10,10,1,UG/M3,10,10,10,,Tsawwassen,CC,Active
-8357960.0979,4864691.0313,10320666,421010048,US,Philadelphia Air Management Services,R3,0,-5,39.991389,Tue 11/10/2020 06:00 PM EST,-75.080833,22,25,25,25,21,21,21,1,PPB,15.5,17.0,17,17,1,UG/M3,5.7,25,25,25,1,UG/M3,25,25,25,Philadelphia,NEW,PA,Active
15240237.2998,4198384.3674,10320667,023342510,,Japan Ministry of Environment,,0,9,35.2535,Wed 11/11/2020 08:00 AM JST,136.905381,,,ND,-999,,ND,-999,0,,,,ND,-999,0,,,,ND,-999,0,,,ND,-999,,JPN Site 023342510,,Active
